id,safe_type
78a9c0a1535e0177005c718c8483d46e477c611b34e0efaa4ea37959a7f482b7,0
78aae67d57bedf5b03436964d9dcb9f100d910b835322f33bf25d4d526b7e40f,0
78c82e1916c06dc5737ab23d76afe0f0745b3d1456082667a067a657af3620a1,1
78c959b77bc7756894ac0dd768895b46083a81fb2e49d215ff91a4986f897e7e,1
78d263bf9b6f47d1adfcf96ff82381f4f7c3f00ac3387353e8ce116a989cc2e9,1
78d29389a2cd00bd691e8581f3dcd82d85e79408975daa2bf566a16a1732ddb9,0
78d50fb8f862f449a7a69b953fa521ee10a58b4ba63278aa76ac61aee352589b,0
78d5e0da061186911278f62515c697446a969d0585a93eb06091feb1bb8d1038,1
78d7f6b70cd019cdab3b6a6a3f7630d34900a8d11f31f35953a14f5928b0fe69,0
78e1d20d205922decbaf603771f2958faae9a29a2427fe37e7617e68a85f7e6f,1
78f1772e1c12a972bcd6f78a79135007fa4405220b78807332f7590d4ada0afd,0
78f41583fecf076ebf93674549d81439a888a9d29932b428907e0ebc26990f79,1
78f49470777119335b25a30ed67a87223203f23a90dc5e804e96d143dcb3fca2,0
78f4d4083273c9758f62e77e8b2b75a55e41dbecab7e34ee09a5376acfd24d81,0
78f9d090461d6a674dc9f72345673a914a717dbdd29ec92df2545571e79997eb,0
7904442dcd73a7833b752b7db7619acec5a22f4cd3ad9e0cfa912abeb48f8ee4,0
7905fb3c44bd5ff9623914d92b667060771278cbac8df0a4447445ab06f82d9a,0
79081c088cdf83aff8ac68b96813f012dd1951bf0c63d3c7d3db21a865552461,1
7917668e429dd9429595fc338f6554880098d0a2c19058176db8592fec178d1d,0
791def0b2db3ec90b6715de09865a0014d19f0a0cf7c920acfe78d6810b388dc,0
792b1984bdd93cfa6b8e36e48fed2670cbe0a709ab9db1f5801b1a0660815b2e,0
792b42d3f6021e506224f6de6ae8ac67d2d403833cf16adbd5ed9828a6bb9edc,0
7931e03defc5f4988ce223b646c585a92dc14e5b20117a7af9f4dbb3ccb3a4b5,0
793795a524b2985935a916f17d180575e273a6eb0991a206f81ed45bddf0a597,0
793b952248a80198c8cc669cac552234b823a2c89e2c4fcafa772dcf327cff9a,1
79456852c9088cda5c9f15d0ab43cc6a4b0adf8162e0f6528c09400ab23f11d5,1
7949388605bcd0251c7bfa71a135139991ac569064393267ba5422b50816a23f,1
79494088b04d58abce0dba33fe371380068c4a0b0c013da76392f8494471c43b,0
794983688c4214b3908373a4aa004de26681a675149613b2e160c77a8e1d7f36,0
7949dd760c2f98f9acd3aca5452f298b04a792d49f1b22be2426d2909b18111e,0
794f8cb7359453f8b505514b7bdcb10955d5e58be3fcf88ec004d0330b09fab9,1
7951a90ac9162b2d2b7c7d2db3c4330f908b1136d5de3d8666945543778bbc6a,0
7955b328760e47311a96eed5718107637b8dae2292fe0176281a957c8c3a74cf,0
7956c40de673bed07f27209a4a913255ec0cb05119ba25f305a8f4ea691853c7,0
795a96f131a73937f383eef6009ba36b2c5a4081ec22d7a21f3f2ed8b282d13c,1
79644b2bd6fb19a4477c8d29e3cf8f281388b5a29b702921f1057c95434879e2,0
796a1d8f7355af49f36b942f5014d5860b1dadb0557baf6bd0f48a2b3d344e87,0
796b3a8b3a3699411aeea43c020b9fff55463e3cf3920ae98ee781b68e2e7baf,1
79712d416d3d814db93292914dfb0d218fb9ca40c1fa6a239dd12346e003017e,0
7971d6df4b0a0a1dec84299aaa9050311da476518b9e8500b8945a42054e1a5c,0
7975c3e8f1751ad3a9ce88108fda6d43e3bf918cfc8a1aeb3d15b541a9aa2beb,0
79761d5d8a5f8efe18a0c2415b08e52aa29fbe3c835ad573d49ca5b027ad8289,1
797ab16b49782744283119ae683d75707390d57616a69ec5ff857d1e444423b8,0
797af9f7d5e077107bd724b3a14edb3bf73be45946a01ed691e4142585f11692,1
797e26d317881e6cbb2b9aac386b90039011bd3bc8e04d0bcbcc27d498656156,1
7981bfe4d0c225198515401d4e1a2567b41ada61ba68efec75e216ba4cb00918,0
798722a2f550c0d76147372ad3a390ab4209f6a078c2cce042c889530a3ee346,1
79918f2331571e6f11c758960409966fbbc5c678c0545251ebc627ba1fc6822f,1
79957a57125e066134f5c366550fba4e9366f6a53cfed563f15e10629c089856,0
799734ba47c722b3f143a91adc1e56cf6084137f608acc42266bf7f525172dc8,0
7999c937fe6c98ee3b40f9f2d3a538a6a1a24887f0fe20105611f9d3d1a29042,0
799e5e5d74303255382d6aa3b3e0b82d2fdeb5aef6d58bd1a6bc3c5d93ed4937,1
799fc8998f8db5756da7f7f6fe66a4a79eb55ef6dd08f08e98240cf1479c7c8d,1
79a0e632d0d303d22fbec54c7b9653b21ba4c4157593b1b384320f979e2e37bf,0
79a43b1aa64df7aeceb537b1f21046182e279ae3fe674eb4abef385dce5e939b,1
79a64401dfaa03506ea8a5196e27e99e6a6d409ba0ca3fb59a40b68af5c95fce,0
79a6bf6a9ddf416b5a2e6ab5244f43f6e79d07940d758490ec1ad2d9397c1c2c,1
79a9c2ee9d0bbef77b402963a98e78200214f1ac19333c719290dd6daa24881d,0
79aa88ce2930d435a4e7810213f722792d6f0f59efbacc837a96fc642a2d0867,0
79ab3827087797e6cd25c45364509d79fe7b1c03f77a704e04d2618ff36e1c43,0
79b03f34d039d608643729d096d9da0f0dabc78d528fa5b52cf580b1ac52de6c,1
79b195f306b9275b2a380e28a4eeba7bde38fc778b06da959f0c573852a74f86,1
79b8552d4bb0cbb869e58e0586b58319845ae42a61c3e26909779ff89cbcd85b,0
79b9c2eedcd5fda7c472d24eb822d655cebe374330cad416e74b5674171bb2d0,1
79bb618b51beac617fae59682027b1d3e82cc4f6ac370ba77a2deb4f034464cf,1
79bc86d924ef17ef4c8eb654f1ee0f63afb19ce3dffe7f2cdaa4e85223602da9,0
79c5c365b7b9561f5bd669c2652e716fe618a3aeb80c5e62068efbdbdf6f6d31,1
79c97125398bd5aae6d7417d2561f872791aaae0ddd377ea55553274d98da4bd,1
79d70a35f4b574e486e711d2c62fc270cf9be5ba0229d8db93952aa72b55a0db,1
79d91448b69cc62cf14d48a3fa0751c4f5d470a8a6527673c149ee45dfc7e84d,0
79d933ab5d5e48a77d9b550b8282d0ad6a6f1430fe621c44312f2801f324d9a5,0
79dbac5a5f1de5234e7f95c6508027ba5198d8c6749eb8698879e006f60a2c55,0
79de368ebd47f4cca339bc58008d3b5b8a659da01d8453c32a3f3be13de4b8d4,0
79e383c25059a552262769459d7cb2ed0ee78866407bee28403db8a1562f35b1,0
79e6299440a96b115a91c8f8f17a3cfa3fe9d087f6c358e6f6e85c84e0db93ce,0
79eca9274fbb911ea7f22299cdae507ede35ec6921e4c0b87b1155bdbff3b0ef,0
79ed46b0044bdbaf31f0e147770e5802385a8b423beec237733e74298e972858,0
79ef4421079e0bb3c77fd160a0c85f9e4f9f947269d48929e39fefe83771cca9,1
79f2dcfc91757d7ab4f52374f4825dd2142de6631f917d80eb68f92536661629,0
79f2f578e5b1319213a1cddbaab64e9732146778cf339c6ddc49133ebc8d8614,0
7a049434f443b96e60b8766e68d4d95bfa0684d3874deba6b03f4369ac42d502,1
7a06716edc4281c9cfadda8d0268f11b803081b1d7c6dd1eb783760303bda149,1
7a0c6e08a4c7f48cef19a5eb438bdb2575972c0d8e799d91ffa52bdcdc52d5fe,1
7a12c6560815d34f24837bb2dba58164d0267e92e4f25e7989e7765226d6178d,0
7a17381505bbdea8cf7ad1f1f974cbe5d3d272c8defaee42e51c04245036912d,1
7a1b1d18cedfc16c843adbaccd0523cd85cf29a83930c55afd4705ab0454fdc3,1
7a1d1954037e68f77337fcbdf0cb6742ade047bcd0d686f3557345c12c14d334,1
7a1eec8ec6cdfc6b274385064fb1c92ffd2e03e2c15870a30039800b816708de,0
7a21243e3b19df212d618f76d7d8591f452a98620d1b3f1acbaac051ea67f948,1
7a2b2b5465ed796d549a417b2f124545b5632f6a97913496c3e173dd57415d0b,0
7a2c0fed26120e44c63cec343330e03995b60ed53a751fa9fd83fd7ee2fbb6f7,1
7a2edbd1fd96a89a88713391b30d2deb7ae28605ebaa0f6856080dd473cde5c8,0
7a2f91f3a3e480e9fb42adfce0e2cee26e690897c9992f5354bc57cf92b08baa,1
7a381ed5e4dcb41e2a48ba213945bce0c903df4de8b53c9dd967cb3d14d461a4,0
7a3b8a6f63727333060bde41b450bd0a4576d799ab83bdb45fa5798d17704d15,0
7a4bb728facd18aa75f2f77f388c36868ad77b6fceee49463fbb866a9373407f,0
7a4ecdea210aaf0e0ab465a9ece176df7428a3b733a7245493f6bac14d4e6936,0
7a50e30732b6247875ea3f391a84c81ca866f9a5dd03254870b9dacd1989722c,0
7a5290ba722ee2374bf447c5c57174016633bcdb502eef1f4543d638dacc4f6c,0
7a55acf4e25a2481afcdd8ee7132618c25ebebba69dcbb3b5cf72af694f2f8e4,0
7a5ca1ed305218682141c71173e3694b2bef477a4b6921649d13980d1573a3f2,0
7a61dc0a59e339577c7f37c5235b9441e0c5336c39ee6fcb1e706b5c4aaea666,0
7a666d6b892d9e03dc41fafe05776316642724da340941a56db9c862b5442cef,0
7a67e2861b8f5902078f9109934f09dd0d9c65a3ce64db5561244b694d9b6d10,1
7a6ef184d15132426c956ed379929f3df3c72483d80ec90d0f7f7ccc20c96bf0,1
7a7579ef8ead48b9f6b18fb935c6592ca28ee6d1d37fd282481088f7eec2dffa,1
7a784be91419c0d27aa329a3d15525c810dcfddcd4cb080fca37484131328e57,0
7a7e598fab793fde63c00f09272d375f1fb5209a7af03211d65fbedde92d81a4,0
7a8ccd3558958ce7fae726de25cf42aa980d3448fea171f5e8946928f28395d6,0
7a8d80655baec6e368946b9e9f0e2da52d0dba08675b209ec176169d15473ee6,0
7a94b651baec671f10116530176a24da4e0ff1455ae068de89f5f26c3577b7ba,1
7a9816385e930160d339f3510dc1961ee8df875694f3bb50abe96ded77a6c700,0
7a9a6ff0a9f8bd397690b7879f498b5103cfccbdf31cebb0e74277162fd16e29,0
7a9e84802487c9e850f56b641e5a6f78a4581ee2f2d4f6b5cb298a8d1b248ac3,0
7aa331c231f842279806a526c82eee83b049b3c23490e7e4d56b090e97666c91,0
7aa5bae44a5da288b0a33befd9bf2d1f66556787a4bf24d4902db3ebc1284f5e,1
7aa6ffeea867d6c099e2bd0fc57f3666230d07f220f840b3e642c193af4160a8,1
7aa8b5fd5048de3b8e6e95c80cf148867089a29bc675eac2c39283e05ce50258,0
7aa8f32d217da3fd2d3e174665ca58be173e3c8c560b87295878310ab67f3b56,0
7aab85a2c14847d99986b0e7d3d3e6e392385095ec237f41ae8e41c827cbd613,1
7aac796b22c8903eb6bfb158dcbbae38a6286b007de1f14cffe8b65afc620198,1
7aad17f8b61c7fa453d87a1c00fb0f697d18b10d783624f529dd6d4e6043741c,0
7aae588d45fb13d8d248e2629fd6e36c32993e18de4872337c199acaa0172cdf,0
7aafbb659fd972c0ca0d1408ed7cefa37043eea9455faa4c06143b77baafa1d9,0
7aba8fb475a73001577a1df173de82a372c4ca0664d0bfc91e126ed0e43b4e76,0
7ac18c85369b629560b8a993aa2e70c20bbf3a813fad1330fdd38e0e991ed48d,0
7ac8a875dab06ec7fa57fba4a0637b1526115ffed7cc64e9f926bfe58a155193,0
7acac7249a048d9050f5cf7f3e1e083af8dece0ebcd6deb6107fc86914e3615b,0
7ad59665a8c646e2e37b823ba52621bba5ad9a096a9f37c899a4a6bb397e8f3b,0
7ad9f49f25c7323fe0aea95b3438c9394c5c821bc1523157da9824af4d3dcd19,1
7ada55919485a8b5c0c46932bc1aebb31db1fa10fd589e983c1b6098156a5a31,0
7add18f0200927a82cbb0c1ee190e97fb47548954f0b55953129e6c6d262271e,0
7ae1cf76a2837acf957d01f70f9e9dab32374d9eb18d5201eb7aaa0e22da9cdf,0
7aea823f2d746f15a6d2659d738b75fb64b4194f292cea62a55e2e85aa69c198,0
7aee7c9e962b57ffc4e3cd1b6fa2ba419856f28ace4bac2f9026cb3f7e64ac67,1
7af78b82505ebcf68c95aedbf031884b74011ce8628099e0c507ef64e03f4d0a,0
7afc921a22638a05d6668dc361a2d4a42933b16b761b0b4bfb0e4acc8c0e355f,1
7b0063e816f50fd56ef759e99014ae3f4cb4f8884fe509bf2f33c448141b2fcf,0
7b0352d689009dca708d8c7532855e481afc46b722573fb71a308d52c7a3cb48,0
7b066cda2f9a3c1cc7bfae20e0f982cb77679af0b677eb348986e59c0fdbae3f,0
7b0813a3661d503b382db8df1b6ebc2d5b9b5b9c266e029b3dfb2f6c2878c194,0
7b09dd31c376adcf0dd4eefe308951b593a88dabb02fe4c42686dca90280f21f,0
7b0b3140bba8eea5ce643206679ce8851a70409717ecadce182e1c5f49126d32,0
7b0d3148f4ed9e037729499107c9877e97bc5c5ddc660a5afe64bbb973d12fc3,0
7b26d6714b6d71f933ca95a502d772347f2093df8d8b034a1ffef83bc3912f23,1
7b2997b2e7a8ed108e26f6aefa46ead79c9523d3b91527ff2b0028791cd0cf0d,1
7b2e7b74f2e84ffd477f28c803e5b711a42e2b0da2becd7a9101f5db11bd165a,0
7b32ef473ab81e7f8932a9b2a2fbfb3bbef6112ca15393053d31478b00cc63dd,0
7b39551a227c93256064116b672f0741bef9960c04446d0c14d75a58c749d102,0
7b46351161dffe0ef70b89f927b5322b920313bc2c4f028ab5f4e45b322cf079,0
7b4811de28b62d72a39de316c59d54f48b6b7cda98f70eed65cb4dbe548ba09c,1
7b4a691a888f15872d5c2de9a69af9d3b0853fa5821a3431bfba15203aafd497,0
7b4a8e5095caebab5af41d14e1691563ba89acc34b0d018007d5e0a0cbed82a1,0
7b4af5a94137ddf48e68946e58bebaac7f1f02c35c1949f230e2c02f3a103211,1
7b4f1f0e08167b91f47fb8a7a8fe067c582e59cc922f22592d39768401ff0a57,0
7b51f75ef737ed654269fe2361cb90029a200c55495e26c19d18f1b2d62c6a1a,0
7b58cfe814bb85cef4ebb4f325409838991651c0d3d6e56915290b5bac2ddecf,0
7b5b387d6a7efd8f342063d9980510598cd31c632775794ee54d6f78d7f7a3c0,0
7b5de284317cc66d68bd211881a6c094f8879061a042a415af578dd6816e10cf,0
7b60bc0b3af4f6d3ac75a7957f53f6fab251e76abaf02970e9309166c5206839,0
7b6e6dc964f8e017172f428b3f2cbe2ccd0199ff4f6c47cb4d598f44176c889a,1
7b6f955a4e54ab15403e686f60564616e7e5c0ca115f8880c66fd35b904e600e,0
7b94b9cfe522dde919107ec7c28a343af0bbc5b5afca65492f03e84bc223ad24,0
7ba16fc1a0f9eb9ee169a1a53ae13e10e63b3023354c873156bd6058c6c7bea6,1
7ba5703a95903b3c155e2a2e5702dcc2260a4d9c4e504dcc5e66b18c666a19b5,1
7ba68dff56f6dbeed5289d4871b2cddb83ec8ef2cc71860732fc8ca5c402d1ac,1
7bb10ed585b9fa7a2fe62f1151d1b4705507cd1a0b7c213df31bcaf868552d7d,0
7bb2169dc7036d1f9b9f4abbf6a34bd5dc7894c2b9d8c1d398cb2879ff6f96e5,1
7bb6ea2f360ee495fe5a695400a92da3806e4250a705cb754ee7f70c98b74bbf,1
7bb9fe82c0337fa78ebd1ee498b5a798bb37f6f693c1ebc63c9e8441fcd4d26c,0
7bbb09e64dcda1f883eef43d3f9ece54dab1ee414a82d3eb5d85480cdc1be1ef,1
7bc9d244745be10d2d12083a7b64e463e42c386caa9134cd6453a711c11b3dda,0
7bce0df34ff2282e0bf465ee3abe2221db0ba0c2d35424ac376e3fcb1c725488,0
7be1750d422eec2bf94e437541ec6d8a222c4c770d7acd2482edbdce1f600be0,1
7be706d9a3a797a89596622dc5a0c7b3a660264297391ddd2143910a78cbea2c,0
7be988443d2b87abea6a6f0c5bd1e5f0e3df7673aedae72613502b8b7d539bdc,0
7bf5c415d1efde079f7fd5a4fb220728806cb08a7d3a2d18289b30eec7eb6bda,0
7bf5f4650feee45c86f15456d6372db941d9560884f4ebb29d359076858b5035,0
7bf83f1be3901e9394032d17274c01fbd63fb85940102ce0dbb10ba69c7e91c5,0
7c03e84542ac6e45ee7e2266e52eb60c36e0c52cc0fa20231583b4d95e8076bc,0
7c061cc5e45b6f8d7548f6d55f28045eed00ed418a8611e19fd404afef2abc89,0
7c07c943930d56a8ecee34ca4767674cbdee5f37aa9c60f5276dabc9bea731e2,0
7c0f58f749f6e6f679417c134f8cf789762160fbae7ee92288ca5e59c53dc49a,0
7c2242f7636513f3346f4f2025f221f69bc434068ceb583caad8e2bb0c3142b6,1
7c237d48cfef8183a576dcb7b1fd5cdfa51ff1c83c77a9633114b7b9a25ff95a,0
7c239d1dfe23c4a6a73872bacee85794ac85b02c6db15b9e23434f2bd8cd3dd3,0
7c2e7541d4a4f1a492c7670cfe01c009c15f0a93b39469620b616e59b85a2c57,0
7c3006c4a30b424c561b80b44f2486a7293df34d931a0fa95115c60eecd3f232,0
7c30575f9bd18fb67b020d224839a5e47034ce68dbe696bb29e3e235c5d3086d,0
7c351a260ab6b07ac9083357f3fa881bf193c787bdf0248ed76cec9db8ec3eba,0
7c37722ff4f0e9aa41a650a59ee92a2fbc4c7b5cdae1d4b42888aaa4457835bc,0
7c37f4a8733cff37406981488a7e07717ad23f08a84df604482545bec51f6073,1
7c3e85fa8a5a91074a8b8f1629f84fa2484d8dc1df61079ae2d714b89fed1f67,0
7c41172b83bba5c78f8587ae7d3eefc04af48b5238ed8ae9afccd6f42a72b7ba,1
7c42bd7316ae2df5819af84816d9ceaaef7b5c3051333409d5f9f36397784bfa,0
7c48b7d42d7ab90c72bff2ce6ca65d61651510ef252f790f73236e1e1eabb8c7,1
7c4bb6fe67afb76f0707f4868154454d5204d86f75580fa03ae86a3fcb701248,0
7c4ce4ecef9119d4e9e96f4e84ce33839dc8783eb2a3daf12f17838f525b5bdd,0
7c4fc767303bd6a2a518c297932ff08d452d0be8409cab3ea9f9b54557e6e4e0,0
7c53554521906060dec06c41538d92bec19635fcbc9f587e4baea357e4e4b8f7,0
7c5d620d8d6d7cff230b19cd3470f5f3dd535eab30c636f733ccb5ff7dc73596,0
7c7be36be02c4c7ba8dcc4a210af4112665c7486fbbcc1d4f9432c18a3997698,0
7c95701819e63573fe1ef263713286470c1870a2c4ca20247e58bc3b6ecca767,1
7c9f6c02ea2d356b442735da227ac2cf51c4a045b10d89859751fac59f49f72f,0
7ca253cdf8baa86aea8aed2aaede5953002ab6a11df9b67f04b8006a1e224115,0
7ca2dbb998d05d3b937068daba47dd7dbb196038ef0fc82e51a11cbf689b8c89,1
7ca2f2340242d89817a5ee90038c487d375e6c18fd107279940ec84952c307bf,0
7ca943f9594c09df14f63f2d61664e71d8bcce80ef3793c59d6df9b50f247b4d,0
7cb035f821f295a0c7ec9742455cce213ed49dafa10366286965673879f58e93,0
7cb7765a6b69d889b004827ab1ac3fa34d10761b867e03a3a2b7375d5cd6eb91,1
7cba0f6eef398cc85ad636b8586dcec254832f55982dc2b3021cd4481dea53f6,0
7cbb7b5bd6f30a21a73468d5367134b8851266dff71776ab1c16b8b0ce9d5177,1
7cc1b2cc9567924eb1ec7952caefa67209c71b797c37608facc116519e7bbbf0,0
7cc740aa9e305878f326df6b73b35848b7fb4f720a95801aebbeefb0403db5be,1
7cc94f143c45580e488c24690b617402a272ead56d0ac40c1ff3474a6b4a09ea,0
7cd46e91e824bc9e5930680839361d2462603dcbdbe4f2a28b8d93ede259b1dc,0
7cd74e53f9c1b77c379b2e3ecfddb8508947c5317422525246878f21385c78b1,0
7cdcd6d45821f03ebd08572b37396daf000a3e2c4ba5b2e687c8fbac1216411e,1
7ce0e419233cab8595e3f0621f68705faca6f4934920e3b51f2795cc0c887e6d,0
7ce2dfffad41469adc09d23d6c12e00cedc61f54347fa1e01bb4a5d05a7d0303,0
7ce5ad84a65ac89a5fd0ebff1a242ecb6a5632292a3c2c51fc6d65d3bab5fba6,1
7cedee65b530958bf3a4d37af1c1a8cce26dabff2c15bde86ec88ea26aff66ee,0
7cf1a31128973cd4d7abc8176d8ad9653b8abeff2acc8b9b9460ab8be46cfcd0,1
7cf370995c07575f324f7f07b14c0e17d86c9494b7ae3f8abb4ccb4bb8abe540,0
7cf373c14dde2050ab1842056f9d6f66a5ad406c3b074cf9bca4710a35877cde,1
7cfaba1dc8b7c2eb306352228c56e186b99cd291c49203537d5a2aa01f1d08b7,1
7cfc3640d25c7b19579267770305b73b2699b0b7b462fc0f26d19d4342a17f3f,0
7cfcd6989922a1fe88ec159dfc1e5d819b75aa3ce23b128faef236bd10754629,0
7d074e03df579f8be1e82bed3972af0915fa0b63ac0f84de3b28c13afdd39c49,0
7d0c053ed05adbb6c70e66437223a7c0a01533a3fa180773b0c4174dbe0d6480,0
7d0d36fd61e2ae19883308e976cffa7345255b3cd4d63ff9c8ec3afbca0ba184,0
7d0d39acc7604cc5ebb56f13dd78c1f842af45908a4293301b39415f753677f3,0
7d0f0b9dafa8126489b9128200ad11351def23094ecb6a9663a201db7699ff0a,1
7d1309f9d004e3517e5efe6244c2a3819eb05015ec4edb910044f3d5be9fea2b,0
7d202123887ae2f854cff969b6dc4d2dd3fd1c4b6e8beaa9d863af41fb2170d3,1
7d20dc70f1a74d1d5ba8012569426860aa2ea11d6c0c79e51f3f64456f8d8785,1
7d21d2d31c0fa4d4d6a02a805308974d342331ecfd8e95fab34feac757a6c729,0
7d319e1499109e79fcfb5db880c05cad24a95994cebc5f8df9966af1ceaf0b7c,0
7d32105b2cdd8788434de88bd377d4c2ac0146c9e7e30259fb677957d336d770,1
7d33088a364c8151c16c9e89025b03fdd0b6833292986d21c19691c8fd229368,0
7d372ca174a1580a8307d23f3e5d1c631cea29a89f4c85a0224311292852aefb,0
7d383c7946aa5f933007b5aef56cb5aa819a508f136abed713a22500c958f816,0
7d3e2e3f69fd4ac1eaf400de2472f102015f74ce3e174b8df46088d75ba53953,0
7d4299423bdffb15e968cf840ac636d4f72b130bafe1025a7bbae8558a05bf4b,1
7d4525e847f874708c49cc2eeaadaee89c369e6dcad252f95f0a1236ab62d29c,0
7d4a3dc6a73da3dbfa60743c43fc2039a49bc37f9d736a6f41cf0723aa9a71c4,0
7d4f1e5fe23a3c7f3c950465af97304ea38a2ba5ba4e44052e6cffec6f4206f3,0
7d4f4e0c34fd122da83887f594de22783f648b78dd0cde050d3bf03c7ecbc390,0
7d5ba657dff6acdcf5eeb94add64618c79151bb5c75490452c99d37f6b645aec,0
7d5c0bff28aad9b4796db6364bf1da9a9a35554606e93cd5d2e64bfefc03594d,1
7d5ff10be62420da97f0180b9b07d0b084ea36d973b67881b4e2d3ae7e458f3a,1
7d6098fe339e15c30cb4b91329f0dbb193ece9bb88e70ae991e818cda0f9bdf1,1
7d63ac3a4d8d58274942cddffcfa045e301ea5924a859e89a12c76325e41f22c,0
7d63bb210ca49b7e36a7657c1cb6e60a996151be851b76a5e2890520164aa92a,0
7d642f740c837448a15b3bf5ce9385216cb6faa0c51d8b16b2e398abc5d00dd4,0
7d68d9f7fbaf4a2f70253d08ad42de5e9b7531be214da0078d924b606d65d58f,1
7d6a8e838ec9e4404e99fa89a62c96b4d42772d26887d735c1ca61558d9270fe,1
7d6c8ab79b7f2eddf5b5d1d6a4dc9bf02372bbd0314633c7e4829d2c128ef417,1
7d6cbd7e562b1be65d960330d2ca0708603589af95f97e131fe4609705dfb008,0
7d70181ba130e4dde119650b8c9f848b19d0e9370e9492ab1a32311876ad04c4,0
7d707ed8b4ebb3ac997ba85b7b1c06ef66905824161a66df1802a27b8682c566,0
7d72bc01ecf1c2283f2d5d04738dc45d01fdea66be756f9f6238c48ffe2fe385,0
7d7532d7231d4b658b9b2c8006f2f572b1904c4ceb37c2a8b297fadc76b4b0ba,0
7d806deb02c54edfeba6e93cffc4783ba87640c23cf24956fe059e6161a14fc5,1
7d8dc2375c685004a4c5b111ea0d2a9712f6d0c87dee4071cea0074d93cea8a5,0
7d8e00fc12e02f6a90f4b6fae49184f2c55d644ccb38d02dd06b7fa9f9413b6f,1
7d90c0cd4d4ce29964d0b180b97aa28b84ec129b6c3a71c6fbbd8f089d18481a,1
7d941e448b1f2292b33ee0e84b0e9a946492c1963897aabefe6b88c87168806d,0
7d96ced16137819c5a064384d688a3bb01824bf4c13df6f8087e40c3ecce5c9a,1
7d97812a2a9cbdea3665ba44cc82907bec395075c7c174d39425e73e41efa83f,0
7d9a3ed5538ed3e16c5afda8af3a38d3b5b2dd4b02604bd6b2788fa7da1b851d,0
7d9bfa289cb0e216f26023a5fb7ec2925388097e2e7b2496b15ddf5407fa80f5,0
7da05d43b98063fba3162888fc606944f79dfc47f97def12036c5317a2cc27ae,1
7da593e8c05ef65c6606427d70748bf5b440d17dbd3cb2da7ba0706e07f6826b,1
7da7b55c65c13d42a8d4b4a3df87fe05ea7155fa792739d5b580000efdd61919,1
7da7c0c188be9e505c4e9e96135737a7bf3fa93c772251436c0c91555e0bfe0b,1
7dae6ee962547498c12e365ca12278e6868fb0b537fc01b8b6e06b5032027482,0
7db17eb17c9c56fe6463db8c4eaf64c06f217618cc5326826bddf2ccac73494e,0
7db1f8f39444ed6a084b9c167abd699659de8e49696016a72f42c50e1d088f3d,0
7db4990695ec01b0182c3bdb97fa5c1bf98a3256b2d161eb3194c5d7fe501fc6,1
7db602be15ddbecc53d964f44a5ac0f52cdee108d58674e242bd28bbeb0ff3ef,1
7db9f8b3f61961a19bcf43932d211ac993333b0740a78c1b5ef9cf1b9e57ae74,1
7dba24a4cdb235fe2399cdc86e03d771e93533e2386f4a9bd24845c80551a6a0,0
7dbb229cddddc9ff48a0487559c2b8259ba4d836e3085e4f0512001ba6178f4a,0
7dbbe36ee4f4850b45987c89cdaa6bcbc325c8bc8cc28462a47fbbf3971d65fd,0
7dc2d5bcdfacefc69d68379d272321181ecfab7252b7dab3fc60e5659514d177,1
7dc5bd2d5f63a930fe88c1f54d5fea6970277a2e5058b7e36b363503839bae5b,0
7dc8f35eb424bb16cc3a1f2bddaf621bf37ee2245b4e85f82eca594883c71edf,0
7dcb18b5d1d9258d28f2daeffa98b0c9c43f2ffdafb7d888f40ea31c866d3dff,0
7dcd8cff82a0bc756ca9d553bd24cbd1495a75ab85a769cabe5eb22436cb4ff7,1
7dd8e0aa44d72248fcde4cce6f2def098318691803c3c8e5d05bdfb288eb5450,0
7dd9c9003b1195aa2c733d5a5aa5ca3635c4cbc953ae2bb04fb8f9a9b8f6ed89,0
7dda44bdd1fa1b735d730c72df1c0719804d456315af69348370abb9c3a0b4f4,0
7dda6a332ca481bb925122170d23e97e6f97c21f0cf6f25e73127692c5605705,1
7de367fc152ded1dcabb6835a0c9358d27ec5b9aa2eb612cef6553a02d4af54f,0
7de69bd8532183a3448a54becf5c1dd57221ac5749776c96be628d045d3bd74d,0
7de9203a5f81d493c6050d8033852865d28f3c339f2d8cacf9cd7ab498340f93,1
7deb122600a820943fa1e46a01039a5a796bd11e01be744a648e1384789463b0,1
7dec62052ce3d37af4444db614ad4c1419035dbea33ae2559d8945487cf7694f,0
7df330365e9f9c8e4b99fb8bd6d82f5d44f9993417ee0a9b0f01f215ab062b44,0
7df55287de3eb2759baeea8f62fedcfd02c5ca429a402f3aafc75058b0d3ccc3,0
7df71e57ff58fea24934ded650fbee665c8e2fe83603b6a684b1e29775a63766,1
7df7772d4acbb7dfd5ef3a8a43f17c9e0369b32e3740c5e021aa616d7c2abbe8,0
7dfbb945ec6ce8b8133aa62b29edf32d5684ba8dc808e624c05f3d80b8eeb7c2,0
7e0130d475dedb8b44f892a317902f5f241ee0ad771513c8a0be428a48dc5f40,1
7e03789991b36003799249e8b7a36fab793bd61870db139dcb3cc4b237bb0063,0
7e03a81f49b00c71fa390db1373eff73549f42663acecfe46641a4f33cf25702,0
7e071e06f0ee18795ae158770076f12d9777b193e3261c883d08b43b53ee50cd,0
7e07bc6f6c55277119123f805a0fd7a32883b80a4db61faf93a53a354c7500a5,0
